Date,Score,Reviews
"Feb 3, 2024",POSITIVE,Best movie of 2023. Best Godzilla movie ever. I had a great time
"Feb 3, 2024",POSITIVE,"simple, old style Gojira.. interesting storyline. A real treat"
"Feb 3, 2024",POSITIVE,"Que filme incrível, a melhor adaptação de Godzilla sem dúvidas, pega a essência do monstro, tem cenas EPICAAAS, uma história que é impossível não se emocionar, direção fantástica, fotografia linda, tudo muito perfeito. Vale a pena a experiência que é sem dúvidas fantástica."
"Feb 3, 2024",POSITIVE,"An awesome and emotional movie, even for a Godzilla film!"
"Feb 3, 2024",POSITIVE,"Watched the decolorized version. Fantastic movie, uses Godzilla as a tool to drive the human-centric story. In my inexperienced opinion, it succeeds in transporting the viewer back in time to Japan shortly after the war."
"Feb 3, 2024",POSITIVE,This reboot of the Godzilla movie felt like a more serious science fiction story and was more enjoyable for it.
"Feb 2, 2024",POSITIVE,One of The Best Movie! In 2023 Awesome!
"Feb 2, 2024",POSITIVE,Really fun and well crafted.  Yes to seeing it on the big screen if humanly possible.
"Feb 2, 2024",POSITIVE,"Awesome but Zilla is my boy... I have seen 👀
them all...and I love them all."
"Feb 2, 2024",POSITIVE,"The rare viewing experience that was a mix of awe, eye-rolling, and suspense."
"Feb 2, 2024",POSITIVE,INCREDIBLE FILM NOT ONE FLAW.
"Feb 2, 2024",NEUTRAL,"I did not see the original color release of Godzilla Minus One, but friends had recommended I see it. Being over 70 years old, seeing the Minus Color version took me back to my Saturday afternoon matinees as a kid. It was very much like watching the old films I remember, but better."
"Feb 2, 2024",POSITIVE,Story and special effects where great!
"Feb 2, 2024",POSITIVE,cinematography was perfect. Action seen were well done and didn't feel overdone or cheesy.
"Feb 2, 2024",POSITIVE,One of the best Godzilla films ever. Got a great story with the humans and seeing Godzilla on big screen and hearing the iconic theme on it as well gave me goosebumps. Definitely a 10/10 film.
"Feb 2, 2024",POSITIVE,Excellent movie. Probably the best Godzilla movie ever made. Even if you're not a fan of monster movies it's still an excellent movie in it's own right. I hope they make more.
"Feb 2, 2024",POSITIVE,"Great storyline, totally over my expectations!"
"Feb 2, 2024",POSITIVE,"Awesome movie! Though not really a fan of the ""Godzilla"" series (I might have seen one or two of them during my teenage years), or even of ""monster movies"" in general, I found this to be thoroughly entertaining from beginning to end. The story was more interesting to me than the monster itself — but various scenes involving the monster were quite compelling. Probably my favorite movie of 2023, even though I saw only this, the B&W, version in February 2024. It didn't really look ""low-budget"" to me the sets and cinematography totally brought me, making ""suspension of disbelief"" work in most every way except when it came to the monster."
"Feb 2, 2024",POSITIVE,My two sons and I love the movie even though want’t colors. Well at least has English sub.
"Feb 2, 2024",POSITIVE,An instant classic. Most likely the greatest Godzilla movie since the original. Monochrome was a nice added touch that made me possibly prefer it a smidge over the color version.
"Feb 2, 2024",POSITIVE,"Surprisingly, one of the best movies I've seen this year!"
"Feb 1, 2024",POSITIVE,"I liked the Minus Color first as it captured the feel of post World War II era but my review for this movie is the same as my review with that version. Perfection from the characters, less but more effective & terrifying screen time for Godzilla, and an efficient way to spend the production budget that delivered so much more than the modern movies as of late. This deserves an award for that alone in Hollywood and they should really take notes. 5 stars."
"Feb 1, 2024",POSITIVE,Sensational - in color and b/w!
"Feb 1, 2024",POSITIVE,"Dear Hollywood,

When making monster movies moving forward, you should really take notes from Godzilla Minus One. Keep the human drama front and center while also having it feel compelling. That way the audience can have characters to latch onto from start to finish, especially after sht hits the fan. Incredible VFX work made all the more impressive by the fact that this film was made on such a low budget. Magnificently scored too."
"Feb 1, 2024",POSITIVE,I loved loved loved every single second of it. Everyone need to go see it!
"Feb 1, 2024",POSITIVE,Excellent movie! Godzilla Minus One/Minus Color was great to watch in this format. Evoking memories of the original film but with much more enhancements due to the special effects. A must see!
"Feb 1, 2024",POSITIVE,loved it no matter what version
"Feb 1, 2024",POSITIVE,Totally Japanese Totally serious
"Feb 1, 2024",POSITIVE,"An incredible collaborative effort on all parts that legitimately brought me to tears. As a longtime kaiju fan, this transcends the campy nature of the genre and was effectively scary despite the ridiculous premise. The only downfall is the sequel foreshadowing. I wish we could purge these moments from modern storytelling."
"Feb 1, 2024",POSITIVE,"an absolutely epic, gritty, terrifying and beautiful thrill ride. one of the best films i've seen in a long time. this will be a timeless classic."
"Feb 1, 2024",POSITIVE,Best Godzilla movie ever.
"Feb 1, 2024",POSITIVE,Solid movie. Great Godzilla movie. Great job.
"Jan 31, 2024",POSITIVE,Best Japanese version of Godzilla since its inception 70 years ago. The story and visuals are EVEN made better with the decolorization “BLACK & WHITE” only makes this movie more enjoyable with the aftermath of World War II backstory. Hats off to Toho Studios
"Jan 31, 2024",POSITIVE,"Wow! Story, Story, Story…Perfection!"
"Jan 31, 2024",POSITIVE,"Acting, plot, special effects, sound, b/w, story. Best monster movie since Forbidden Planet."
"Jan 31, 2024",NEGATIVE,"None of the movie was in English, worst God Zilla of them all, & it was way to long"
"Jan 31, 2024",POSITIVE,This is my favourite Godzilla film! It is a Masterpiece!
"Jan 31, 2024",POSITIVE,"incredible film, easily the best Godzilla movie of the 21st century"
"Jan 31, 2024",POSITIVE,"Amazing.  I Wasn't expecting much to be honest, But I was Amazed. Well balanced between action and drama!! Loved the story"
"Jan 31, 2024",POSITIVE,"This movie is underrated. The acting, the cinematography, the storyline...it hit all the spots. An impeccable mix of action and emotions."
"Jan 31, 2024",POSITIVE,One of the best Godzilla movies I’ve ever seen! Godzilla is absolutely terrifying and the characters are so well written and performed! I need to see the color version of it now!
"Jan 31, 2024",POSITIVE,Wow. The plot. The superb acting. The stunning visuals. The riveting score. The epic conclusion...Godzilla Minus One is a bold reminder of why cinema is one of the most inspirational art mediums of our modern age. This film is a reminder of why I fell in love with movies in the first place. 10/10
"Jan 31, 2024",POSITIVE,"If this isn’t the best movie I’ve seen all year, maybe ever, I don’t know what is. Dramatic, great story with an engaging score. Just a surprising joy."
"Jan 31, 2024",POSITIVE,As much about the main character's battle with his inner demons as it was his battle with Godzilla.
"Jan 31, 2024",POSITIVE,I need time to understand what I saw. All I know is that I am challenged and I feel invited.
"Jan 31, 2024",POSITIVE,Everything I expected and more from a monster movie. Godzilla does not disappoint. Music score is perfect and adds so much to the movie.
"Jan 31, 2024",POSITIVE,I thought it was great !!
"Jan 31, 2024",POSITIVE,"A really good film. I love the storyline, the acting."
"Jan 31, 2024",POSITIVE,Quite possibly the best Godzilla movie of all time!!!
