Date,Score,Reviews
"Oct 31, 2023",POSITIVE,"Hilarious movie with a few fun twists and turns

Watched it 3 times so far😅"
"Oct 31, 2023",POSITIVE,"Una película que nos hace demostrar que DreamWorks cuando tiene que hacer buenas películas y excelentes secuelas..... Lo hace con creces y este film lo demuestra de principio hasta su final. Película muy pero muy bien Animada, excelentes villanos y vaya que excelentes desarrollos de personajes tan bien fundamentados en esta historia que no me sorprende que este film hay asido nominado al Oscar y estuvo a unos centímetros de ganarse la presea máxima."
"Oct 30, 2023",POSITIVE,"Christ! This movie slaps! How is this a movie sequel to a movie 1,000x worse than this! If I had to sum this movie up in one word it would be 'beautiful' in this movie, puss is on his last life (caz cats have 9 lives) so he goes to a wishing star to wish for 9 More lives but on the way he encounters 8 people, kitty soft paws (returning from the original) perito, goldilocks and the 3 bears crime family, jack horner(pure evil) and the one and only, death, yes you heard me, the embodiment of death, he is so cool! His spine chilling whistle scares puss making his runaway scenes so spine chilling but I think he was just trying to tell puss that respect his life because it won't last forever, also, jack horner is just to evil, he deserved is defeat, 2nd best movie of 2022"
"Oct 29, 2023",POSITIVE,Best movie of 2022. DreamWorks > Disney.
"Oct 29, 2023",POSITIVE,Me and my family enjoyed watching this movie a lot. It is filled with the most fun jokes ever seen.
"Oct 29, 2023",POSITIVE,I really love puss in boots why didn't like about it is the animation when I got to the fighting sequence as I didn't like that it was like they could've just kept the same information that they were using the entire time of the movie I love you with the cat lady you know she was like you're a basic cat lady but towards like towards the end of her scenes she was really funny I really liked her I wouldn't mind one more background story she said she was like that was her first time of piano in and she said her cats can play better than I was like I don't know her story that was like my two problems with the movie but I loved it it was funny he was creative I love all the characters the storyline was awesome amazing 5 star ⭐️ ⭐️ 💫 🌟 ⭐️ I am really excited about sherk 5 how it ended
"Oct 28, 2023",NEUTRAL,"It was great, but I felt myself get a little bored for some parts"
"Oct 28, 2023",POSITIVE,I went into the cinema expecting to see a funny movie about a kitten wearing boots and I left with philosophical thoughts in my head.
"Oct 28, 2023",POSITIVE,"PIB 2 (Puss in Boots 2 aka ""Puss in Boots: The Last Wish"") is an absolute must-see. From the opening song describing our fearless hero all the way to the end of the film at the site of the wishing star, PIB 2 left me laughing and crying and feeling everything in between. This sequel to a spin-off of a sequel to the original Shrek movie had me laughing and crying. How did this happen? The characters were extremely memorable for one. ""Big Jack Horner"" was a great intentionally one-dimensional villain and the character of ""Death"" was truly terrifying. The comic relief, Perrito, a small abandoned puppy, stole the show. This movie would have been pretty good with out Perrito, but with Perrito it was great. One of the best scenes in the movie had to have been when Puss is having a incredibly realistic panic attack and Perrito is able to do what he's always wanted to do-- be a therapy dog for his friend. This substance in storytelling wasn't the only thing that made this movie great. It's style was also phenomenal. Based on the style of Spider-Man: Into the Spider-Verse, this film dazzles with its color palette, direction, and dropped frame rate during key moments of intensity. But by far, the great element of this movie was just how funny and entertaining it was! PIB 2 is a must-see if you haven't already seen it."
"Oct 27, 2023",POSITIVE,"Great story , great characters, and great animation. Puss in boots the last wish delivers on all fronts, Puss is amazing, the character ark he goes on is great. But the thing the movie does best is the villains. One of the villains might just be one of if not the best villain in an animated movie. And the film also some how balances all villains perfectly. This is one of DreamWorks best."
"Oct 26, 2023",POSITIVE,Great movie. Puss is adorable and funny.
"Oct 25, 2023",POSITIVE,"A great film, a 10 would not be enough... It has to be more than 1000000, this film is fantastic, I had the opportunity to see it in the cinema"
"Oct 18, 2023",POSITIVE,"Sorprendente, la primera me pareció muy mala, pero esta es maravillosa. Diría que es la segunda película estadounidense del año que mas me ha gustado tras Oppenheimer. Madura, fantasiosa y ejecutada con brillantez. La mejor película que vi de animación desde Coco. Dentro de la Saga Shrek, la pongo a la altura de las dos primeras."
"Oct 15, 2023",POSITIVE,"Art cannot be rushed, or it won't be as perfect as it should be. Comparing Puss in Boot's return to the first time he spun off from the ""Shrek"" films shows how much the focus been improved to greater results. Certainly, inspired animation being freshly stylized with increased attentive coordination while the performances vocally attributes to the thematic heft with truly-embraced passion, particularly Banderas who personally emphasizes with his character's mortality. An exceptional homecoming to the surrounding statuses in promising, thought-provoking forms as the film amazes over its talented displays that nicely switches between humorous fun and realistic subtextual poignancy through a conscientious story that doesn't ridicule. (A-)"
"Oct 12, 2023",POSITIVE,Outstanding movie for the whole family. Great message and great delivery. I have already rewatched it a few times!
"Oct 11, 2023",POSITIVE,Music..Animatons...Plot...Story... Name it and this movie has is briliant. The main villain is just AWSOME. Character development is also such nice thing to see. Best animated movie ever for me.
"Oct 10, 2023",POSITIVE,"Melhor que o outro, tem uma ótima história e excelentes vilões."
"Oct 10, 2023",POSITIVE,"Well, I got a thing for cats, and AB does a great job showing how suave they can be. Stylish. Cats are so cool. This, and the prequel, just show how cool they are. AB is one suave dude."
"Oct 6, 2023",POSITIVE,I thought this movie was a very heartwarming movie very fun for children and adults a like...
"Oct 6, 2023",POSITIVE,this movie is awesome
"Oct 6, 2023",POSITIVE,I think this is the same level as shrek 1 and shrek 2
"Oct 5, 2023",POSITIVE,It is a film that is really hard to not like. The voice performers are perfect and the film is actually quite funny. The always dependable Antonio Banderas leads the way as Puss. I enjoy this concept with the fairy tale characters who wander about in this universe. I loved the animation and the way the characters are drawn. A very fun animated film for adults and kids! Sequels coming! Final Score: 8.6/10
"Sep 29, 2023",POSITIVE,Es mejores secuelas de Dreamwords es muy buena es genial es entrenida y espectacular animación los personajes y los villanos son increíbles es un 9.4 de 10
